n,name,parent,value
1505069,Triniovirus yonagoense,1506235.0,1
1506908,Ulegvirus,1503864.0,1
1512267,Ulegvirus freckenfeldense,1506908.0,1
1507950,Hoptevirus,1503864.0,1
1517232,Hoptevirus orthopteris,1507950.0,1
1508272,Pelmivirus,1503864.0,1
1515923,Pelmivirus eymattense,1508272.0,1
1508625,Madalivirus,1503864.0,2
1504763,Madalivirus amapaense,1508625.0,1
1517456,Madalivirus amazonaense,1508625.0,1
1512505,Gylbovirus,1503864.0,1
1516381,Gylbovirus aagae,1512505.0,1
1513128,Draselvirus,1503864.0,1
1503412,Draselvirus dentati,1513128.0,1
1513244,Gambievirus,1503864.0,2
1505946,Gambievirus bolahunense,1513244.0,1
1506469,Gambievirus senegalense,1513244.0,1
1514191,Doupovirus,1503864.0,1
1504634,Doupovirus australiaense,1514191.0,1
1515132,Drunivirus,1503864.0,1
1504084,Drunivirus chambonense,1515132.0,1
1517213,Anphevirus,1503864.0,1
1508468,Anphevirus xinchengense,1517213.0,1
1505711,Pneumoviridae,1505445.0,5
1514841,Orthopneumovirus,1505711.0,3
1504540,Orthopneumovirus hominis,1514841.0,1
1508479,Orthopneumovirus bovis,1514841.0,1
1512510,Orthopneumovirus muris,1514841.0,1
1516451,Metapneumovirus,1505711.0,2
1506779,Metapneumovirus avis,1516451.0,1
1509721,Metapneumovirus hominis,1516451.0,1
1508282,Nyamiviridae,1505445.0,22
1504170,Socyvirus,1508282.0,1
1513476,Socyvirus heteroderae,1504170.0,1
1506735,Crustavirus,1508282.0,3
1507462,Crustavirus wenzhouense,1506735.0,1
1509100,Crustavirus wenlingense,1506735.0,1
1515633,Crustavirus beihaiense,1506735.0,1
1507393,Orinovirus,1508282.0,2
1507060,Orinovirus pasiphilae,1507393.0,1
1507638,Orinovirus sanyae,1507393.0,1
1512528,Tapwovirus,1508282.0,1
1517343,Tapwovirus cesti,1512528.0,1
1513134,Formivirus,1508282.0,6
1506035,Formivirus gorytis,1513134.0,1
1507621,Formivirus chalybii,1513134.0,1
1508343,Formivirus angliae,1513134.0,1
1510082,Formivirus solenopsi,1513134.0,1
1512701,Formivirus finnoniae,1513134.0,1
1517452,Formivirus pollinis,1513134.0,1
1513622,Nyavirus,1508282.0,6
1503986,Nyavirus nyamaniniense,1513622.0,1
1504561,Nyavirus sierranevadaense,1513622.0,1
1507664,Nyavirus sanjacintoense,1513622.0,1
1508228,Nyavirus argatis,1513622.0,1
1510911,Nyavirus somateriae,1513622.0,1
1516214,Nyavirus midwayense,1513622.0,1
1515306,Berhavirus,1508282.0,3
1505755,Berhavirus radialis,1515306.0,1
1506331,Berhavirus sipunculi,1515306.0,1
1506691,Berhavirus beihaiense,1515306.0,1
1509506,Paramyxoviridae,1505445.0,86
1503114,Metaparamyxovirinae,1509506.0,1
1510998,Synodonvirus,1503114.0,1
1509456,Synodonvirus synodi,1510998.0,1
1504022,Hoplichthysvirus,1509506.0,1
1514112,Hoplichthysvirus hoplichthysis,1504022.0,1
1506321,Orthoparamyxovirinae,1509506.0,42
1502960,Narmovirus,1506321.0,4
1510048,Narmovirus tupaiae,1502960.0,1
1511101,Narmovirus mossmanense,1502960.0,1
1513057,Narmovirus narivaense,1502960.0,1
1515070,Narmovirus myodesis,1502960.0,1
1504617,Salemvirus,1506321.0,1
1511782,Salemvirus salemense,1504617.0,1
1506591,Henipavirus,1506321.0,5
1508189,Henipavirus ghanaense,1506591.0,1
1508341,Henipavirus mojiangense,1506591.0,1
1510373,Henipavirus cedarense,1506591.0,1
1510796,Henipavirus nipahense,1506591.0,1
1516745,Henipavirus hendraense,1506591.0,1
1507378,Respirovirus,1506321.0,7
1506282,Respirovirus ratufae,1507378.0,1
1507156,Respirovirus muris,1507378.0,1
1508015,Respirovirus suis,1507378.0,1
1509394,Respirovirus pneumoniae,1507378.0,1
1513384,Respirovirus bovis,1507378.0,1
1516728,Respirovirus laryngotracheitidis,1507378.0,1
1517424,Respirovirus caprae,1507378.0,1
1512856,Jeilongvirus,1506321.0,15
1502883,Jeilongvirus erinacei,1512856.0,1
1503359,Jeilongvirus murinae,1512856.0,1
1504719,Jeilongvirus comorosense,1512856.0,1
1505821,Jeilongvirus lophuromysis,1512856.0,1
1508525,Jeilongvirus apodemi,1512856.0,1
1511149,Jeilongvirus myodesis,1512856.0,1
1511477,Jeilongvirus felis,1512856.0,1
1511538,Jeilongvirus tailamense,1512856.0,1
1512215,Jeilongvirus anhuiense,1512856.0,1
1512695,Jeilongvirus rungweense,1512856.0,1
1512725,Jeilongvirus madagascarense,1512856.0,1
1513133,Jeilongvirus miniopteri,1512856.0,1
1514256,Jeilongvirus mabuense,1512856.0,1
1517119,Jeilongvirus queenslandense,1512856.0,1
1517165,Jeilongvirus beilongi,1512856.0,1
1514362,Morbillivirus,1506321.0,7
1504363,Morbillivirus hominis,1514362.0,1
1505468,Morbillivirus pecoris,1514362.0,1
1507866,Morbillivirus canis,1514362.0,1
1509603,Morbillivirus caprinae,1514362.0,1
1515296,Morbillivirus felis,1514362.0,1
1515613,Morbillivirus ceti,1514362.0,1
1516165,Morbillivirus phocae,1514362.0,1
1514849,Ferlavirus,1506321.0,1
1503305,Ferlavirus reptilis,1514849.0,1
1515267,Aquaparamyxovirus,1506321.0,2
1505481,Aquaparamyxovirus oregonense,1515267.0,1
1506659,Aquaparamyxovirus salmonis,1515267.0,1
1509455,Avulavirinae,1509506.0,22
1514130,Metaavulavirus,1509455.0,11
1504274,Metaavulavirus galliense,1514130.0,1
1505669,Metaavulavirus peixense,1514130.0,1
1505789,Metaavulavirus japanense,1514130.0,1
1513459,Metaavulavirus falklandense,1514130.0,1
1514807,Metaavulavirus tennessense,1514130.0,1
1514989,Metaavulavirus hongkongense,1514130.0,1
1515663,Metaavulavirus taiwanense,1514130.0,1
1515966,Metaavulavirus delawarense,1514130.0,1
1516617,Metaavulavirus yucaipaense,1514130.0,1
1517148,Metaavulavirus kazakhstanense,1514130.0,1
1517180,Metaavulavirus kunitachiense,1514130.0,1
1515423,Orthoavulavirus,1509455.0,9
1503584,Orthoavulavirus borisense,1515423.0,1
1505398,Orthoavulavirus newyorkense,1515423.0,1
1506879,Orthoavulavirus japanense,1515423.0,1
1507765,Orthoavulavirus javaense,1515423.0,1
1508850,Orthoavulavirus kopaiticense,1515423.0,1
1511685,Orthoavulavirus oneillense,1515423.0,1
1512153,Orthoavulavirus upoense,1515423.0,1
1514870,Orthoavulavirus koreaense,1515423.0,1
1516455,Orthoavulavirus italiense,1515423.0,1
1516911,Paraavulavirus,1509455.0,2
1508071,Paraavulavirus hongkongense,1516911.0,1
1516950,Paraavulavirus wisconsinense,1516911.0,1
1511951,Rubulavirinae,1509506.0,18
1513290,Pararubulavirus,1511951.0,10
1503083,Pararubulavirus cantonense,1513290.0,1
1506643,Pararubulavirus achimotaense,1513290.0,1
1508290,Pararubulavirus herveyense,1513290.0,1
1509276,Pararubulavirus guangdongense,1513290.0,1
1510501,Pararubulavirus sosugaense,1513290.0,1
1512596,Pararubulavirus accraense,1513290.0,1
1512785,Pararubulavirus menangleense,1513290.0,1
1512798,Pararubulavirus tiomanense,1513290.0,1
1513059,Pararubulavirus teviotense,1513290.0,1
1515262,Pararubulavirus hongkongi,1513290.0,1
1514197,Orthorubulavirus,1511951.0,8
1503676,Orthorubulavirus suis,1514197.0,1
1506091,Orthorubulavirus parotitidis,1514197.0,1
1506167,Orthorubulavirus laryngotracheitidis,1514197.0,1
1510071,Orthorubulavirus mapueraense,1514197.0,1
1510304,Orthorubulavirus mammalis,1514197.0,1
1511797,Orthorubulavirus alstonvillense,1514197.0,1
1513536,Orthorubulavirus simiae,1514197.0,1
1516713,Orthorubulavirus hominis,1514197.0,1
1514323,Scoliodonvirus,1509506.0,1
1505459,Scoliodonvirus scoliodontis,1514323.0,1
1515679,Cynoglossusvirus,1509506.0,1
1506898,Cynoglossusvirus cynoglossi,1515679.0,1
1511984,Filoviridae,1505445.0,15
1504792,Cuevavirus,1511984.0,1
1510156,Cuevavirus lloviuense,1504792.0,1
1505897,Oblavirus,1511984.0,1
1515908,Oblavirus percae,1505897.0,1
1511850,Tapjovirus,1511984.0,1
1510839,Tapjovirus bothropis,1511850.0,1
1512517,Orthoebolavirus,1511984.0,6
1506341,Orthoebolavirus bundibugyoense,1512517.0,1
1507086,Orthoebolavirus taiense,1512517.0,1
1508347,Orthoebolavirus sudanense,1512517.0,1
1508806,Orthoebolavirus restonense,1512517.0,1
1512420,Orthoebolavirus bombaliense,1512517.0,1
1517311,Orthoebolavirus zairense,1512517.0,1
1512737,Thamnovirus,1511984.0,3
1505364,Thamnovirus percae,1512737.0,1
1511354,Thamnovirus kanderense,1512737.0,1
1516941,Thamnovirus thamnaconi,1512737.0,1
1512886,Orthomarburgvirus,1511984.0,1
1515377,Orthomarburgvirus marburgense,1512886.0,1
1513445,Striavirus,1511984.0,1
1505225,Striavirus antennarii,1513445.0,1
1514589,Dianlovirus,1511984.0,1
1506523,Dianlovirus menglaense,1514589.0,1
1512060,Mymonaviridae,1505445.0,50
1503952,Penicillimonavirus,1512060.0,14
1503533,Penicillimonavirus deltaplasmoparae,1503952.0,1
1504299,Penicillimonavirus alphapenicillii,1503952.0,1
1506406,Penicillimonavirus gammaplasmopara,1503952.0,1
1506590,Penicillimonavirus alphaplasmoparae,1503952.0,1
1506958,Penicillimonavirus gammaerysiphe,1503952.0,1
1507687,Penicillimonavirus etaplasmoparae,1503952.0,1
1508027,Penicillimonavirus betapenicillii,1503952.0,1
1508240,Penicillimonavirus alphaerysiphe,1503952.0,1
1510012,Penicillimonavirus betaplasmoparae,1503952.0,1
1513667,Penicillimonavirus kilnbarnense,1503952.0,1
1514131,Penicillimonavirus magnaporthe,1503952.0,1
1516553,Penicillimonavirus zetaplasmoparae,1503952.0,1
1517149,Penicillimonavirus betaerysiphe,1503952.0,1
1517280,Penicillimonavirus epsilonplasmoparae,1503952.0,1
1504523,Rhizomonavirus,1512060.0,1
1516757,Rhizomonavirus mali,1504523.0,1
1505355,Hubramonavirus,1512060.0,5
1503172,Hubramonavirus golovinomycesae,1505355.0,1
1503604,Hubramonavirus hubeiense,1505355.0,1
1507163,Hubramonavirus fusarii,1505355.0,1
1507322,Hubramonavirus terrae,1505355.0,1
1513469,Hubramonavirus vitis,1505355.0,1
1507288,Plasmopamonavirus,1512060.0,2
1509152,Plasmopamonavirus plasmoparae,1507288.0,1
1509412,Plasmopamonavirus erysiphe,1507288.0,1
1507672,Auricularimonavirus,1512060.0,3
1511644,Auricularimonavirus auriculariae,1507672.0,1
1515752,Auricularimonavirus armillariae,1507672.0,1
1516025,Auricularimonavirus bondarzewiae,1507672.0,1
1510925,Phyllomonavirus,1512060.0,2
1507645,Phyllomonavirus gysingense,1510925.0,1
1516310,Phyllomonavirus phyllospherae,1510925.0,1
1513641,Botrytimonavirus,1512060.0,4
1504811,Botrytimonavirus alphabotrytidis,1513641.0,1
1512242,Botrytimonavirus sclerotiniae,1513641.0,1
1512442,Botrytimonavirus botrytidis,1513641.0,1
1513406,Botrytimonavirus glycinis,1513641.0,1
1514215,Lentimonavirus,1512060.0,2
1509616,Lentimonavirus lentinulae,1514215.0,1
1517151,Lentimonavirus armillariae,1514215.0,1
1515960,Sclerotimonavirus,1512060.0,17
1503117,Sclerotimonavirus penicillii,1515960.0,1
1503297,Sclerotimonavirus alternariae,1515960.0,1
1503673,Sclerotimonavirus betaclarireediae,1515960.0,1
1504406,Sclerotimonavirus cryphonectriae,1515960.0,1
1504728,Sclerotimonavirus alphaclarireediae,1515960.0,1
1505250,Sclerotimonavirus sclerotiniae,1515960.0,1
1505850,Sclerotimonavirus betabotrytidis,1515960.0,1
1506170,Sclerotimonavirus xinjiangense,1515960.0,1
1507302,Sclerotimonavirus alphaplasmoparae,1515960.0,1
1508787,Sclerotimonavirus botrytidis,1515960.0,1
1509886,Sclerotimonavirus illinoisense,1515960.0,1
1510081,Sclerotimonavirus betaplasmoparae,1515960.0,1
1514272,Sclerotimonavirus terrae,1515960.0,1
1514534,Sclerotimonavirus fusarii,1515960.0,1
1515208,Sclerotimonavirus alphabotrytidis,1515960.0,1
1515213,Sclerotimonavirus yunnanense,1515960.0,1
1515795,Sclerotimonavirus asiafusarii,1515960.0,1
1514024,Sunviridae,1505445.0,1
1515407,Sunshinevirus,1514024.0,1
1512808,Sunshinevirus reptilis,1515407.0,1
1514990,Bornaviridae,1505445.0,12
1509936,Carbovirus,1514990.0,2
1504165,Carbovirus tapeti,1509936.0,1
1516125,Carbovirus queenslandense,1509936.0,1
1512081,Cultervirus,1514990.0,1
1514282,Cultervirus hemicultri,1512081.0,1
1514808,Orthobornavirus,1514990.0,9
1502934,Orthobornavirus elapsoideae,1514808.0,1
1504244,Orthobornavirus bornaense,1514808.0,1
1507029,Orthobornavirus avisaquaticae,1514808.0,1
1508213,Orthobornavirus betapsittaciforme,1514808.0,1
1510105,Orthobornavirus caenophidiae,1514808.0,1
1513396,Orthobornavirus alphapsittaciforme,1514808.0,1
1513523,Orthobornavirus serini,1514808.0,1
1514416,Orthobornavirus estrildidae,1514808.0,1
1516182,Orthobornavirus sciuri,1514808.0,1
1516431,Artoviridae,1505445.0,9
1506575,Peropuvirus,1516431.0,7
1504535,Peropuvirus hubeiense,1506575.0,1
1504861,Peropuvirus pteromali,1506575.0,1
1510091,Peropuvirus dentati,1506575.0,1
1510569,Peropuvirus juli,1506575.0,1
1513934,Peropuvirus lignarii,1506575.0,1
1514850,Peropuvirus beihaiense,1506575.0,1
1517324,Peropuvirus melongenae,1506575.0,1
1514473,Hexartovirus,1516431.0,2
1504718,Hexartovirus cirripedis,1514473.0,1
1514539,Hexartovirus lepeophtheiri,1514473.0,1
1516622,Rhabdoviridae,1505445.0,318
1503940,Betaricinrhavirus,1516622.0,2
1509583,Betaricinrhavirus scapularis,1503940.0,1
1516924,Betaricinrhavirus chimay,1503940.0,1
1508706,Betarhabdovirinae,1516622.0,89
1505856,Dichorhavirus,1508706.0,5
1503653,Dichorhavirus clerodendri,1505856.0,1
1504736,Dichorhavirus citri,1505856.0,1
1511876,Dichorhavirus orchidaceae,1505856.0,1
1512605,Dichorhavirus coffeae,1505856.0,1
1513161,Dichorhavirus leprosis,1505856.0,1
1507583,Gammanucleorhabdovirus,1508706.0,1
1512763,Gammanucleorhabdovirus maydis,1507583.0,1
1507799,Betanucleorhabdovirus,1508706.0,14
1503496,Betanucleorhabdovirus bacopae,1507799.0,1
1504709,Betanucleorhabdovirus cnidii,1507799.0,1
1506698,Betanucleorhabdovirus venasonchi,1507799.0,1
1507773,Betanucleorhabdovirus ribes,1507799.0,1
1508976,Betanucleorhabdovirus cardamomi,1507799.0,1
1510898,Betanucleorhabdovirus loti,1507799.0,1
1511561,Betanucleorhabdovirus zanthoxyli,1507799.0,1
1511921,Betanucleorhabdovirus asclepiadis,1507799.0,1
1512363,Betanucleorhabdovirus retesonchi,1507799.0,1
1513746,Betanucleorhabdovirus plectranthi,1507799.0,1
1514446,Betanucleorhabdovirus mali,1507799.0,1
1514595,Betanucleorhabdovirus rhododendri,1507799.0,1
1514958,Betanucleorhabdovirus medicagonis,1507799.0,1
1515391,Betanucleorhabdovirus daturae,1507799.0,1
1512542,Alphanucleorhabdovirus,1508706.0,14
1504918,Alphanucleorhabdovirus physostegiae,1512542.0,1
1505214,Alphanucleorhabdovirus tuberosum,1512542.0,1
1506157,Alphanucleorhabdovirus pruni,1512542.0,1
1508672,Alphanucleorhabdovirus agavis,1512542.0,1
1509922,Alphanucleorhabdovirus oryzae,1512542.0,1
1510700,Alphanucleorhabdovirus joa,1512542.0,1
1511708,Alphanucleorhabdovirus tritici,1512542.0,1
1511890,Alphanucleorhabdovirus artemisiae,1512542.0,1
1512016,Alphanucleorhabdovirus colocasiae,1512542.0,1
1514683,Alphanucleorhabdovirus morogoromaydis,1512542.0,1
1515186,Alphanucleorhabdovirus zeairanense,1512542.0,1
1515609,Alphanucleorhabdovirus maydis,1512542.0,1
1515766,Alphanucleorhabdovirus melongenae,1512542.0,1
1516764,Alphanucleorhabdovirus constrictae,1512542.0,1
1513569,Cytorhabdovirus,1508706.0,43
1503135,Cytorhabdovirus yerbamate,1513569.0,1
1503163,Cytorhabdovirus glehniae,1513569.0,1
1503495,Cytorhabdovirus hordei,1513569.0,1
1503547,Cytorhabdovirus trichosanthei,1513569.0,1
1503572,Cytorhabdovirus sonchi,1513569.0,1
1503794,Cytorhabdovirus lactucanecante,1513569.0,1
1503874,Cytorhabdovirus gammawuhaninsectum,1513569.0,1
1504185,Cytorhabdovirus rubus,1513569.0,1
1504815,Cytorhabdovirus betatrifolii,1513569.0,1
1504967,Cytorhabdovirus colocasiae,1513569.0,1
1505507,Cytorhabdovirus trachyspermi,1513569.0,1
1505921,Cytorhabdovirus brassicicolae,1513569.0,1
1506794,Cytorhabdovirus chrysanthemi,1513569.0,1
1507570,Cytorhabdovirus oryzae,1513569.0,1
1507937,Cytorhabdovirus caricae,1513569.0,1
1508242,Cytorhabdovirus bemisiae,1513569.0,1
1508575,Cytorhabdovirus rosae,1513569.0,1
1508918,Cytorhabdovirus bacopae,1513569.0,1
1509267,Cytorhabdovirus orchidaceae,1513569.0,1
1509674,Cytorhabdovirus medicagonis,1513569.0,1
1510060,Cytorhabdovirus persimmon,1513569.0,1
1510329,Cytorhabdovirus lactucamaculante,1513569.0,1
1510389,Cytorhabdovirus betawuhaninsectum,1513569.0,1
1510706,Cytorhabdovirus maydis,1513569.0,1
1511220,Cytorhabdovirus asclepiadis,1513569.0,1
1512220,Cytorhabdovirus maysflavostriatis,1513569.0,1
1512298,Cytorhabdovirus flaviyerbamate,1513569.0,1
1512688,Cytorhabdovirus anthurii,1513569.0,1
1512830,Cytorhabdovirus fragariarugosus,1513569.0,1
1512889,Cytorhabdovirus brassicae,1513569.0,1
1513021,Cytorhabdovirus fragariae,1513569.0,1
1513155,Cytorhabdovirus actinidiae,1513569.0,1
1513421,Cytorhabdovirus tritici,1513569.0,1
1514386,Cytorhabdovirus nymphaeae,1513569.0,1
1514622,Cytorhabdovirus alphawuhaninsectum,1513569.0,1
1515364,Cytorhabdovirus cucurbitae,1513569.0,1
1515695,Cytorhabdovirus alphatrifolii,1513569.0,1
1515725,Cytorhabdovirus broussonetiae,1513569.0,1
1515888,Cytorhabdovirus gramineae,1513569.0,1
1516698,Cytorhabdovirus kenyatuberosum,1513569.0,1
1516870,Cytorhabdovirus festucae,1513569.0,1
1516954,Cytorhabdovirus lycopersici,1513569.0,1
1517470,Cytorhabdovirus tagetis,1513569.0,1
1515634,Varicosavirus,1508706.0,12
1505440,Varicosavirus allii,1515634.0,1
1507750,Varicosavirus lactucae,1515634.0,1
1509201,Varicosavirus lolii,1515634.0,1
1510273,Varicosavirus ipomoeae,1515634.0,1
1511321,Varicosavirus alopecuri,1515634.0,1
1511602,Varicosavirus trifolii,1515634.0,1
1512282,Varicosavirus melampyri,1515634.0,1
1513400,Varicosavirus brassicae,1515634.0,1
1513646,Varicosavirus pini,1515634.0,1
1514789,Varicosavirus vitis,1515634.0,1
1515441,Varicosavirus xinjiangense,1515634.0,1
1517037,Varicosavirus zosterae,1515634.0,1
1511603,Alphadrosrhavirus,1516622.0,2
1512236,Alphadrosrhavirus hubei,1511603.0,1
1515134,Alphadrosrhavirus shayang,1511603.0,1
1513166,Betapaprhavirus,1516622.0,2
1509051,Betapaprhavirus frugiperda,1513166.0,1
1509821,Betapaprhavirus sylvina,1513166.0,1
1513607,Gammarhabdovirinae,1516622.0,4
1513066,Novirhabdovirus,1513607.0,4
1503805,Novirhabdovirus hirame,1513066.0,1
1507941,Novirhabdovirus snakehead,1513066.0,1
1510482,Novirhabdovirus piscine,1513066.0,1
1516037,Novirhabdovirus salmonid,1513066.0,1
1515256,Alphahymrhavirus,1516622.0,4
1507957,Alphahymrhavirus radians,1515256.0,1
1509339,Alphahymrhavirus cinereus,1515256.0,1
1509516,Alphahymrhavirus hirtum,1515256.0,1
1515102,Alphahymrhavirus neglectus,1515256.0,1
1515965,Betanemrhavirus,1516622.0,2
1511359,Betanemrhavirus shayang,1515965.0,1
1512819,Betanemrhavirus hubei,1515965.0,1
1516053,Alpharhabdovirinae,1516622.0,209
1504871,Caligrhavirus,1516053.0,3
1504079,Caligrhavirus salmonlouse,1504871.0,1
1508304,Caligrhavirus lepeophtheirus,1504871.0,1
1515718,Caligrhavirus caligus,1504871.0,1
1505404,Sunrhavirus,1516053.0,15
1503371,Sunrhavirus matariya,1505404.0,1
1503996,Sunrhavirus kolongo,1505404.0,1
1504533,Sunrhavirus boteke,1505404.0,1
1506628,Sunrhavirus oakvale,1505404.0,1
1507588,Sunrhavirus kwatta,1505404.0,1
1507817,Sunrhavirus sandjimba,1505404.0,1
1509126,Sunrhavirus dillard,1505404.0,1
1509560,Sunrhavirus bimbo,1505404.0,1
1509735,Sunrhavirus sunguru,1505404.0,1
1509972,Sunrhavirus ouango,1505404.0,1
1511468,Sunrhavirus harrison,1505404.0,1
1512632,Sunrhavirus walkabout,1505404.0,1
1512634,Sunrhavirus garba,1505404.0,1
1515653,Sunrhavirus nasoule,1505404.0,1
1516612,Sunrhavirus alexandria,1505404.0,1
1505643,Sripuvirus,1516053.0,8
1506580,Sripuvirus almpiwar,1505643.0,1
1509050,Sripuvirus sripur,1505643.0,1
1510031,Sripuvirus madureira,1505643.0,1
1510250,Sripuvirus chaco,1505643.0,1
1513250,Sripuvirus niakha,1505643.0,1
1514422,Sripuvirus cuiaba,1505643.0,1
1515822,Sripuvirus hainan,1505643.0,1
1516056,Sripuvirus charleville,1505643.0,1
1506123,Alphanemrhavirus,1516053.0,4
1510817,Alphanemrhavirus sodak,1506123.0,1
1512503,Alphanemrhavirus bangkok,1506123.0,1
1516599,Alphanemrhavirus xinzhou,1506123.0,1
1516821,Alphanemrhavirus xingshan,1506123.0,1
1506236,Ephemerovirus,1516053.0,13
1503498,Ephemerovirus kimberley,1506236.0,1
1505045,Ephemerovirus kotonkan,1506236.0,1
1505692,Ephemerovirus obodhiang,1506236.0,1
1507036,Ephemerovirus koolpinyah,1506236.0,1
1509285,Ephemerovirus yata,1506236.0,1
1509994,Ephemerovirus henan,1506236.0,1
1510287,Ephemerovirus kent,1506236.0,1
1511610,Ephemerovirus puchong,1506236.0,1
1511692,Ephemerovirus berrimah,1506236.0,1
1516170,Ephemerovirus adelaide,1506236.0,1
1516794,Ephemerovirus hayes,1506236.0,1
1517129,Ephemerovirus guangdong,1506236.0,1
1517352,Ephemerovirus febris,1506236.0,1
1507139,Barhavirus,1516053.0,2
1512821,Barhavirus muir,1507139.0,1
1514420,Barhavirus bahia,1507139.0,1
1507445,Curiovirus,1516053.0,4
1503825,Curiovirus itacaiunas,1507445.0,1
1508885,Curiovirus curionopolis,1507445.0,1
1510913,Curiovirus rochambeau,1507445.0,1
1515339,Curiovirus iriri,1507445.0,1
1508776,Lyssavirus,1516053.0,17
1503179,Lyssavirus helsinki,1508776.0,1
1503221,Lyssavirus lagos,1508776.0,1
1504224,Lyssavirus shimoni,1508776.0,1
1504623,Lyssavirus aravan,1508776.0,1
1507867,Lyssavirus khujand,1508776.0,1
1507954,Lyssavirus formosa,1508776.0,1
1508323,Lyssavirus bokeloh,1508776.0,1
1508411,Lyssavirus gannoruwa,1508776.0,1
1510279,Lyssavirus duvenhage,1508776.0,1
1511627,Lyssavirus rabies,1508776.0,1
